phase_group,batter,start_date,match_id,innings,batting_team,bowling_team,ball,own_phase_ball_no,runs_off_bat,cum_runs,leave_one_out_league_sr,cum_runs_above_league_phase_rate,sr_points_above_league_phase,quartile
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,3.2,80,0,120,159.37,-7.49,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,3.3,81,0,120,159.37,-9.09,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,3.4,82,1,121,159.37,-9.68,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,4.1,83,1,122,159.37,-10.27,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,5.1,84,4,126,159.37,-7.87,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,5.2,85,0,126,159.37,-9.46,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,5.3,86,4,130,159.37,-7.05,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,5.4,87,4,134,159.37,-4.65,-7.09,Q2
Powerplay,Travis Head,2026-04-18,1529270,1,Sunrisers Hyderabad,Chennai Super Kings,5.5,88,0,134,159.37,-6.24,-7.09,Q2
Powerplay,Tristan Stubbs,2026-04-01,1527678,2,Delhi Capitals,Lucknow Super Giants,4.7,1,4,4,159.34,2.41,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-01,1527678,2,Delhi Capitals,Lucknow Super Giants,4.8,2,0,4,159.34,0.81,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-01,1527678,2,Delhi Capitals,Lucknow Super Giants,4.9,3,0,4,159.34,-0.78,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-01,1527678,2,Delhi Capitals,Lucknow Super Giants,5.5,4,0,4,159.34,-2.37,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-01,1527678,2,Delhi Capitals,Lucknow Super Giants,5.6,5,2,6,159.34,-1.97,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,2.6,6,4,10,159.34,0.44,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,3.4,7,0,10,159.34,-1.15,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,3.6,8,0,10,159.34,-2.75,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,3.7,9,1,11,159.34,-3.34,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,5.1,10,1,12,159.34,-3.93,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,5.4,11,2,14,159.34,-3.53,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,5.5,12,0,14,159.34,-5.12,-43.95,Q1 lowest
Powerplay,Tristan Stubbs,2026-04-18,1529269,2,Delhi Capitals,Royal Challengers Bengaluru,5.6,13,1,15,159.34,-5.71,-43.95,Q1 lowest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,0.3,1,4,4,155.04,2.45,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,0.4,2,6,10,155.04,6.9,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,0.5,3,1,11,155.04,6.35,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,1.1,4,0,11,155.04,4.8,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,1.6,5,4,15,155.04,7.25,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,2.3,6,1,16,155.04,6.7,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,2.5,7,6,22,155.04,11.15,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,2.6,8,1,23,155.04,10.6,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,3.1,9,1,24,155.04,10.05,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,4.3,10,4,28,155.04,12.5,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,4.4,11,4,32,155.04,14.95,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,4.5,12,0,32,155.04,13.4,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,4.6,13,6,38,155.04,17.85,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,5.4,14,6,44,155.04,22.29,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,5.5,15,6,50,155.04,26.74,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-03-30,1527676,2,Rajasthan Royals,Chennai Super Kings,5.6,16,2,52,155.04,27.19,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,0.2,17,4,56,155.04,29.64,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,0.3,18,0,56,155.04,28.09,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,0.4,19,4,60,155.04,30.54,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,0.5,20,1,61,155.04,29.99,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,1.1,21,1,62,155.04,29.44,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,1.3,22,0,62,155.04,27.89,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,1.5,23,0,62,155.04,26.34,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,1.6,24,4,66,155.04,28.79,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,1.7,25,0,66,155.04,27.24,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,3.1,26,0,66,155.04,25.69,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,3.3,27,4,70,155.04,28.14,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,3.4,28,1,71,155.04,27.59,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,4.1,29,4,75,155.04,30.04,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,4.2,30,6,81,155.04,34.49,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,4.3,31,1,82,155.04,33.94,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,5.1,32,1,83,155.04,33.39,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-04,1527682,1,Rajasthan Royals,Gujarat Titans,5.6,33,0,83,155.04,31.84,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,1.1,34,6,89,155.04,36.29,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,1.2,35,1,90,155.04,35.74,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,1.4,36,6,96,155.04,40.19,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,1.5,37,0,96,155.04,38.64,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,1.6,38,0,96,155.04,37.09,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,2.4,39,6,102,155.04,41.54,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,2.6,40,1,103,155.04,40.98,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,3.3,41,1,104,155.04,40.43,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,3.5,42,1,105,155.04,39.88,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,4.1,43,6,111,155.04,44.33,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,4.2,44,4,115,155.04,46.78,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,4.3,45,1,116,155.04,46.23,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,4.5,46,6,122,155.04,50.68,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-07,1527686,1,Rajasthan Royals,Mumbai Indians,4.6,47,0,122,155.04,49.13,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,0.3,48,4,126,155.04,51.58,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,0.4,49,0,126,155.04,50.03,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,0.5,50,0,126,155.04,48.48,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,0.6,51,4,130,155.04,50.93,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,2.1,52,0,130,155.04,49.38,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,2.2,53,4,134,155.04,51.83,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,2.3,54,4,138,155.04,54.28,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,2.4,55,1,139,155.04,53.73,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,2.6,56,6,145,155.04,58.18,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,3.3,57,4,149,155.04,60.63,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,3.4,58,4,153,155.04,63.08,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,3.5,59,4,157,155.04,65.53,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,3.6,60,6,163,155.04,69.98,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,4.2,61,6,169,155.04,74.43,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,4.3,62,6,175,155.04,78.88,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,4.4,63,0,175,155.04,77.33,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,4.5,64,0,175,155.04,75.78,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-10,1527689,2,Rajasthan Royals,Royal Challengers Bengaluru,4.6,65,4,179,155.04,78.23,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-13,1529264,2,Rajasthan Royals,Sunrisers Hyderabad,0.2,66,0,179,155.04,76.67,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,0.2,67,1,180,155.04,76.12,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,1.1,68,4,184,155.04,78.57,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,1.2,69,0,184,155.04,77.02,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,1.3,70,4,188,155.04,79.47,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,1.4,71,0,188,155.04,77.92,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,1.5,72,0,188,155.04,76.37,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,1.6,73,1,189,155.04,75.82,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,2.1,74,1,190,155.04,75.27,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,3.1,75,4,194,155.04,77.72,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,3.2,76,4,198,155.04,80.17,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,3.3,77,1,199,155.04,79.62,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,3.5,78,4,203,155.04,82.07,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,3.6,79,1,204,155.04,81.52,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,4.1,80,0,204,155.04,79.97,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,4.2,81,6,210,155.04,84.42,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,4.3,82,0,210,155.04,82.87,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,4.4,83,0,210,155.04,81.32,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,4.5,84,0,210,155.04,79.77,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,4.6,85,0,210,155.04,78.22,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,5.4,86,6,216,155.04,82.67,94.39,Q4 highest
Powerplay,Vaibhav Sooryavanshi,2026-04-19,1529271,1,Rajasthan Royals,Kolkata Knight Riders,5.7,87,1,217,155.04,82.12,94.39,Q4 highest
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,1.4,1,0,0,158.39,-1.58,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,1.5,2,4,4,158.39,0.83,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,1.6,3,1,5,158.39,0.25,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,2.1,4,1,6,158.39,-0.34,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,2.4,5,0,6,158.39,-1.92,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,3.5,6,1,7,158.39,-2.5,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,4.1,7,0,7,158.39,-4.09,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,4.2,8,6,13,158.39,0.33,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,4.3,9,4,17,158.39,2.74,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,4.4,10,1,18,158.39,2.16,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,5.3,11,1,19,158.39,1.58,14.73,Q3
Powerplay,Virat Kohli,2026-03-28,1527674,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,5.5,12,1,20,158.39,0.99,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,0.4,13,0,20,158.39,-0.59,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,0.5,14,2,22,158.39,-0.17,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,0.6,15,0,22,158.39,-1.76,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,1.2,16,1,23,158.39,-2.34,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,1.4,17,2,25,158.39,-1.93,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,1.5,18,1,26,158.39,-2.51,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,2.1,19,1,27,158.39,-3.09,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,2.3,20,2,29,158.39,-2.68,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,2.4,21,0,29,158.39,-4.26,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,2.6,22,0,29,158.39,-5.85,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,3.2,23,6,35,158.39,-1.43,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,3.3,24,2,37,158.39,-1.01,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,3.4,25,2,39,158.39,-0.6,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,3.5,26,4,43,158.39,1.82,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,3.6,27,1,44,158.39,1.23,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,4.1,28,0,44,158.39,-0.35,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,4.2,29,4,48,158.39,2.07,14.73,Q3
Powerplay,Virat Kohli,2026-04-05,1527684,1,Royal Challengers Bengaluru,Chennai Super Kings,4.3,30,0,48,158.39,0.48,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,0.6,31,4,52,158.39,2.9,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,1.3,32,0,52,158.39,1.32,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,1.4,33,4,56,158.39,3.73,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,1.6,34,0,56,158.39,2.15,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,1.7,35,1,57,158.39,1.56,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,2.1,36,4,61,158.39,3.98,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,2.2,37,0,61,158.39,2.4,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,2.3,38,4,65,158.39,4.81,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,2.4,39,4,69,158.39,7.23,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,2.5,40,1,70,158.39,6.64,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,3.1,41,1,71,158.39,6.06,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,3.5,42,4,75,158.39,8.48,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,3.6,43,4,79,158.39,10.89,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,4.2,44,0,79,158.39,9.31,14.73,Q3
Powerplay,Virat Kohli,2026-04-10,1527689,1,Royal Challengers Bengaluru,Rajasthan Royals,4.3,45,1,80,158.39,8.72,14.73,Q3
